.\gitmap\cluster\tls.go|36|return without blank line|return nil, err
.\gitmap\cluster\tls.go|43|return without blank line|return nil, err
.\gitmap\cluster\tls.go|49|return without blank line|return nil, err
.\gitmap\cluster\tls.go|16|monolithic function|length 37
.\gitmap\cluster\ui.go|36|return without blank line|return &TerminalUI{
.\gitmap\cluster\ui.go|51|monolithic function|length 23
.\gitmap\cmd\addignoreattrs.go|154|return without blank line|return nil, fmt.Errorf("template %s/%s: %w", kind, lang, err)
.\gitmap\cmd\addignoreattrs.go|247|return without blank line|return kind + "/common"
.\gitmap\cmd\addignoreattrs.go|262|return without blank line|return filepath.Join(root, name), nil
.\gitmap\cmd\addignoreattrs.go|267|return without blank line|return "", cwdErr
.\gitmap\cmd\addignoreattrs.go|72|monolithic function|length 36
.\gitmap\cmd\addignoreattrs.go|127|monolithic function|length 16
.\gitmap\cmd\addignoreattrs.go|185|monolithic function|length 26
.\gitmap\cmd\addignoreattrs.go|217|monolithic function|length 24
.\gitmap\cmd\addignoreattrs.go|274|monolithic function|length 18
.\gitmap\cmd\addignoreattrs.go|310|monolithic function|length 17
.\gitmap\cmd\addignoreattrs_test.go|13|monolithic function|length 26
.\gitmap\cmd\addlfsinstall.go|114|return without blank line|return filepath.Join(root, ".gitattributes"), nil
.\gitmap\cmd\addlfsinstall.go|119|return without blank line|return "", cwdErr
.\gitmap\cmd\addlfsinstall.go|185|return without blank line|return "created"
.\gitmap\cmd\addlfsinstall.go|187|return without blank line|return "inserted block into"
.\gitmap\cmd\addlfsinstall.go|189|return without blank line|return "updated block in"
.\gitmap\cmd\addlfsinstall.go|191|return without blank line|return "wrote"
.\gitmap\cmd\addlfsinstall.go|42|monolithic function|length 51
.\gitmap\cmd\addlfsinstall.go|161|monolithic function|length 18
.\gitmap\cmd\alias.go|22|monolithic function|length 29
.\gitmap\cmd\aliasops.go|38|return without blank line|return 1
.\gitmap\cmd\aliasops.go|45|return without blank line|return 1
.\gitmap\cmd\aliasops.go|51|return without blank line|return updateAliasAndReturn(db, alias, repoID, slug)
.\gitmap\cmd\aliasops.go|60|return without blank line|return 1
.\gitmap\cmd\aliasops.go|64|return without blank line|return 0
.\gitmap\cmd\aliasops.go|70|return without blank line|return 1
.\gitmap\cmd\aliasops.go|74|return without blank line|return 0
.\gitmap\cmd\aliasops.go|96|return without blank line|return 1
.\gitmap\cmd\aliasops.go|102|return without blank line|return 1
.\gitmap\cmd\aliasops.go|105|return without blank line|return 0
.\gitmap\cmd\aliasops.go|121|return without blank line|return 1
.\gitmap\cmd\aliasops.go|128|return without blank line|return 1
.\gitmap\cmd\aliasops.go|132|return without blank line|return 0
.\gitmap\cmd\aliasops.go|177|return without blank line|return strings.Contains(err.Error(), "Scan error") ||
.\gitmap\cmd\aliasops.go|34|monolithic function|length 21
.\gitmap\cmd\aliasops.go|117|monolithic function|length 16
.\gitmap\cmd\aliasops.go|151|monolithic function|length 22
.\gitmap\cmd\aliasresolve.go|26|return without blank line|return extractStandaloneAliasFlag(args, i)
.\gitmap\cmd\aliasresolve.go|30|return without blank line|return arg[3:], removeElements(args, i, 1)
.\gitmap\cmd\aliasresolve.go|33|return without blank line|return arg[8:], removeElements(args, i, 1)
.\gitmap\cmd\aliasresolve.go|43|return without blank line|return args[index+1], removeElements(args, index, 2)
.\gitmap\cmd\aliasresolve.go|48|return without blank line|return "", nil
.\gitmap\cmd\aliasresolve.go|53|return without blank line|return len(arg) > len(prefix) && arg[:len(prefix)] == prefix
.\gitmap\cmd\aliasresolve.go|94|return without blank line|return ""
.\gitmap\cmd\aliasresolve.go|103|return without blank line|return ""
.\gitmap\cmd\aliasresolve.go|111|return without blank line|return aliasContext != nil
.\gitmap\cmd\aliasresolve.go|118|return without blank line|return nil
.\gitmap\cmd\aliasresolve.go|67|monolithic function|length 22
.\gitmap\cmd\aliassuggest.go|15|monolithic function|length 25
.\gitmap\cmd\aliassuggest.go|52|monolithic function|length 24
.\gitmap\cmd\amend.go|38|return without blank line|return f
.\gitmap\cmd\amend.go|52|return without blank line|return args
.\gitmap\cmd\amend.go|55|return without blank line|return args
.\gitmap\cmd\amend.go|58|return without blank line|return args[1:]
.\gitmap\cmd\amend.go|92|return without blank line|return commits
.\gitmap\cmd\amend.go|125|return without blank line|return f.branch
.\gitmap\cmd\amend.go|127|return without blank line|return getCurrentBranch()
.\gitmap\cmd\amend.go|133|return without blank line|return constants.AmendModeAll
.\gitmap\cmd\amend.go|136|return without blank line|return constants.AmendModeHead
.\gitmap\cmd\amend.go|138|return without blank line|return constants.AmendModeRange
.\gitmap\cmd\amendaudit.go|18|monolithic function|length 21
.\gitmap\cmd\amendaudit.go|42|monolithic function|length 27
.\gitmap\cmd\amendaudit.go|72|monolithic function|length 27
.\gitmap\cmd\amendauditjson_contract_test.go|22|return without blank line|return model.AmendmentRecord{
.\gitmap\cmd\amendauditjson_contract_test.go|21|monolithic function|length 23
.\gitmap\cmd\amendauditrender.go|46|return without blank line|return err
.\gitmap\cmd\amendauditrender.go|51|return without blank line|return err
.\gitmap\cmd\amendauditrender.go|56|return without blank line|return err
.\gitmap\cmd\amendauditrender.go|82|return without blank line|return nil, err
.\gitmap\cmd\amendauditrender.go|101|return without blank line|return nil, err
.\gitmap\cmd\amendauditrender.go|43|monolithic function|length 29
.\gitmap\cmd\amendaudit_jsonschema_contract_test.go|49|monolithic function|length 18
.\gitmap\cmd\amendexec.go|17|return without blank line|return []string{"log", "--format=%H %s", "--reverse"}
.\gitmap\cmd\amendexec.go|19|return without blank line|return []string{"log", "--format=%H %s", "-1"}
.\gitmap\cmd\amendexec.go|21|return without blank line|return []string{"log", "--format=%H %s", "--reverse", f.commitHash + "^.." + constants.GitHEAD}
.\gitmap\cmd\amendexec.go|31|return without blank line|return nil
.\gitmap\cmd\amendexec.go|33|return without blank line|return parseCommitLines(string(out))
.\gitmap\cmd\amendexec.go|45|return without blank line|return entries
.\gitmap\cmd\amendexec.go|50|return without blank line|return model.CommitEntry{}, false
.\gitmap\cmd\amendexec.go|57|return without blank line|return model.CommitEntry{SHA: parts[0], Message: msg}, true
.\gitmap\cmd\amendexec.go|64|return without blank line|return ""
.\gitmap\cmd\amendexec.go|66|return without blank line|return strings.TrimSpace(string(out))
.\gitmap\cmd\amendexec.go|72|return without blank line|return "", ""
.\gitmap\cmd\amendexec.go|75|return without blank line|return getGitAuthorField(sha, "--format=%an"), getGitAuthorField(sha, "--format=%ae")
.\gitmap\cmd\amendexec.go|82|return without blank line|return constants.DefaultBranch
.\gitmap\cmd\amendexec.go|84|return without blank line|return strings.TrimSpace(string(out))
.\gitmap\cmd\amendexec.go|100|return without blank line|return []string{"filter-branch", "-f", "--env-filter", envFilter, "--", constants.GitHEAD}
.\gitmap\cmd\amendexec.go|102|return without blank line|return []string{"filter-branch", "-f", "--env-filter", envFilter, f.commitHash + "^.." + constants.GitHEAD}
.\gitmap\cmd\amendlist.go|36|return without blank line|return true
.\gitmap\cmd\amendlist.go|52|return without blank line|return n
.\gitmap\cmd\amendlist.go|63|return without blank line|return args[i+1]
.\gitmap\cmd\amendlist.go|98|return without blank line|return amendments
.\gitmap\cmd\amendlist.go|14|monolithic function|length 16
.\gitmap\cmd\amendlist.go|71|monolithic function|length 22
.\gitmap\cmd\amendlistjson_contract_test.go|37|return without blank line|return store.AmendmentRow{
.\gitmap\cmd\amendlistrender.go|40|return without blank line|return stablejson.WriteArray(w, buildAmendListJSONItems(rows))
.\gitmap\cmd\amendlistrender.go|45|monolithic function|length 20
.\gitmap\cmd\amendlist_jsonschema_contract_test.go|38|monolithic function|length 17
.\gitmap\cmd\amendlist_jsonschema_contract_test.go|60|monolithic function|length 19
.\gitmap\cmd\as.go|67|return without blank line|return rest[0], *force
.\gitmap\cmd\as.go|78|return without blank line|return "", err
.\gitmap\cmd\as.go|83|return without blank line|return "", fmt.Errorf("empty top-level")
.\gitmap\cmd\as.go|25|monolithic function|length 23
.\gitmap\cmd\as.go|51|monolithic function|length 20
.\gitmap\cmd\asops.go|13|monolithic function|length 19
.\gitmap\cmd\asops.go|36|monolithic function|length 17
.\gitmap\cmd\asops.go|56|monolithic function|length 16
.\gitmap\cmd\audit.go|17|return without blank line|return 0, start, false
.\gitmap\cmd\audit.go|33|return without blank line|return command != constants.CmdVersion && command != constants.CmdVersionAlias
.\gitmap\cmd\audit.go|51|return without blank line|return 0, start, false
.\gitmap\cmd\audit.go|92|return without blank line|return nil, err
.\gitmap\cmd\audit.go|133|return without blank line|return command
.\gitmap\cmd\audit.go|37|monolithic function|length 24
.\gitmap\cmd\audit.go|64|monolithic function|length 22
.\gitmap\cmd\auditlegacy.go|77|return without blank line|return nil
.\gitmap\cmd\auditlegacy.go|80|return without blank line|return skipAuditDir(d.Name())
.\gitmap\cmd\auditlegacy.go|84|return without blank line|return nil
.\gitmap\cmd\auditlegacy.go|97|return without blank line|return fs.SkipDir
.\gitmap\cmd\auditlegacy.go|111|return without blank line|return false
.\gitmap\cmd\auditlegacy.go|122|return without blank line|return nil
.\gitmap\cmd\auditlegacy.go|38|monolithic function|length 17
.\gitmap\cmd\auditlegacy_diffs.go|31|return without blank line|return nil
.\gitmap\cmd\auditlegacy_diffs.go|49|return without blank line|return filepath.Join(filepath.Dir(reportPath), constants.DefaultAuditLegacyDiffsDir)
.\gitmap\cmd\auditlegacy_diffs.go|70|return without blank line|return auditDiffPlan{}, false
.\gitmap\cmd\auditlegacy_diffs.go|99|return without blank line|return filepath.ToSlash(diffPath)
.\gitmap\cmd\auditlegacy_diffs.go|29|monolithic function|length 16
.\gitmap\cmd\auditlegacy_diff_render.go|31|return without blank line|return "", err
.\gitmap\cmd\auditlegacy_diff_render.go|42|return without blank line|return nil, err
.\gitmap\cmd\auditlegacy_parse.go|25|return without blank line|return auditLegacyOpts{}, err
.\gitmap\cmd\auditlegacy_parse.go|30|return without blank line|return auditLegacyOpts{}, err
.\gitmap\cmd\auditlegacy_parse.go|56|return without blank line|return ""
.\gitmap\cmd\auditlegacy_parse.go|59|return without blank line|return constants.DefaultAuditLegacyReport
.\gitmap\cmd\auditlegacy_parse.go|77|return without blank line|return nil, nil, err
.\gitmap\cmd\auditlegacy_parse.go|90|return without blank line|return nil, fmt.Errorf(constants.ErrAuditLegacyRegex, p, err)
.\gitmap\cmd\auditlegacy_parse.go|14|monolithic function|length 24
.\gitmap\cmd\auditlegacy_parse.go|66|monolithic function|length 18
.\gitmap\cmd\auditlegacy_report.go|39|return without blank line|return err
.\gitmap\cmd\auditlegacy_report.go|49|return without blank line|return nil
.\gitmap\cmd\auditlegacy_report.go|202|return without blank line|return out[i].count > out[j].count
.\gitmap\cmd\auditlegacy_report.go|191|monolithic function|length 18
.\gitmap\cmd\backup.go|106|return without blank line|return "", err
.\gitmap\cmd\backup.go|116|return without blank line|return nil, nil
.\gitmap\cmd\backup.go|121|return without blank line|return nil, err
.\gitmap\cmd\backup.go|162|return without blank line|return t
.\gitmap\cmd\backup.go|274|return without blank line|return fmt.Sprintf("%d B", n)
.\gitmap\cmd\backup.go|280|return without blank line|return fmt.Sprintf("%.1f %s", f, u)
.\gitmap\cmd\backup.go|37|monolithic function|length 16
.\gitmap\cmd\backup.go|56|monolithic function|length 17
.\gitmap\cmd\backup.go|76|monolithic function|length 24
.\gitmap\cmd\backup.go|114|monolithic function|length 18
.\gitmap\cmd\backup.go|135|monolithic function|length 20
.\gitmap\cmd\backup.go|184|monolithic function|length 25
.\gitmap\cmd\backup.go|212|monolithic function|length 26
.\gitmap\cmd\backup.go|241|monolithic function|length 27
.\gitmap\cmd\binarylocations.go|41|return without blank line|return true
.\gitmap\cmd\binarylocations.go|45|return without blank line|return true
.\gitmap\cmd\binarylocations.go|56|return without blank line|return ""
.\gitmap\cmd\binarylocations.go|60|return without blank line|return filepath.Clean(exe)
.\gitmap\cmd\binarylocations.go|72|return without blank line|return "", ""
.\gitmap\cmd\binarylocations.go|77|return without blank line|return "", ""
.\gitmap\cmd\binarylocations.go|82|return without blank line|return "", ""
.\gitmap\cmd\binarylocations.go|101|return without blank line|return constants.BinaryReadoutMissing
.\gitmap\cmd\binarylocations.go|70|monolithic function|length 26
.\gitmap\cmd\bookmark.go|25|monolithic function|length 24
.\gitmap\cmd\bookmarklist.go|40|return without blank line|return true
.\gitmap\cmd\bookmarklist.go|12|monolithic function|length 22
.\gitmap\cmd\bookmarklist.go|80|monolithic function|length 21
.\gitmap\cmd\bookmarklistjson_contract_test.go|34|return without blank line|return model.BookmarkRecord{
.\gitmap\cmd\bookmarklistrender.go|29|return without blank line|return stablejson.WriteArray(w, buildBookmarkListJSONItems(records))
.\gitmap\cmd\bookmarklist_jsonschema_contract_test.go|28|monolithic function|length 17
.\gitmap\cmd\bookmarklist_jsonschema_contract_test.go|50|monolithic function|length 19
.\gitmap\cmd\bookmarkrun.go|55|return without blank line|return nil
.\gitmap\cmd\bookmarkrun.go|23|monolithic function|length 16
.\gitmap\cmd\bookmarksave.go|42|monolithic function|length 24
.\gitmap\cmd\branch.go|52|monolithic function|length 16
.\gitmap\cmd\capturestderr_testhelper_test.go|86|return without blank line|return 0
.\gitmap\cmd\capturestderr_testhelper_test.go|88|return without blank line|return out
.\gitmap\cmd\capturestderr_testhelper_test.go|28|monolithic function|length 24
.\gitmap\cmd\capturestderr_testhelper_test.go|56|monolithic function|length 24
.\gitmap\cmd\cat.go|9|monolithic function|length 18
.\gitmap\cmd\cd.go|25|monolithic function|length 18
.\gitmap\cmd\cddefault.go|29|monolithic function|length 17
.\gitmap\cmd\cdops.go|86|return without blank line|return repos
.\gitmap\cmd\cdops.go|100|return without blank line|return records[0].AbsolutePath
.\gitmap\cmd\cdops.go|105|return without blank line|return dflt
.\gitmap\cmd\cdops.go|177|return without blank line|return loadCDGroupRepos(db, group)
.\gitmap\cmd\cdops.go|21|monolithic function|length 26
.\gitmap\cmd\cdops.go|74|monolithic function|length 21
.\gitmap\cmd\cdops.go|142|monolithic function|length 18
.\gitmap\cmd\cfrppriorversion.go|60|return without blank line|return "", 0
.\gitmap\cmd\cfrppriorversion.go|66|return without blank line|return "", 0
.\gitmap\cmd\cfrppriorversion.go|78|return without blank line|return visibilityContext{}, false
.\gitmap\cmd\cfrppriorversion.go|84|return without blank line|return visibilityContext{}, false
.\gitmap\cmd\cfrppriorversion.go|149|return without blank line|return false
.\gitmap\cmd\cfrppriorversion.go|22|monolithic function|length 30
.\gitmap\cmd\cfrppriorversion.go|75|monolithic function|length 19
.\gitmap\cmd\cfrppriorversion.go|100|monolithic function|length 39
.\gitmap\cmd\cg.go|78|return without blank line|return []string{}
.\gitmap\cmd\cg.go|85|return without blank line|return []string{}
.\gitmap\cmd\cg.go|100|return without blank line|return repos
.\gitmap\cmd\cg.go|117|return without blank line|return filtered
.\gitmap\cmd\cg.go|21|monolithic function|length 32
.\gitmap\cmd\cg.go|71|monolithic function|length 25
.\gitmap\cmd\cg.go|98|monolithic function|length 20
.\gitmap\cmd\cg_worker.go|49|return without blank line|return cmd.Run()
.\gitmap\cmd\changelog.go|38|return without blank line|return "", true
.\gitmap\cmd\changelog.go|82|return without blank line|return entries
.\gitmap\cmd\changelog.go|101|return without blank line|return map[string]string{}
.\gitmap\cmd\changelog.go|107|return without blank line|return map[string]string{}
.\gitmap\cmd\changelog.go|173|return without blank line|return err
.\gitmap\cmd\changelog.go|59|monolithic function|length 18
.\gitmap\cmd\changelog.go|98|monolithic function|length 18
.\gitmap\cmd\changelog.go|131|monolithic function|length 17
.\gitmap\cmd\changeloggen.go|62|return without blank line|return "Unreleased"
.\gitmap\cmd\changeloggen.go|13|monolithic function|length 33
.\gitmap\cmd\changeloggen.go|75|monolithic function|length 16
.\gitmap\cmd\changelogprint.go|27|return without blank line|return entry.Bullets
.\gitmap\cmd\changelogprint.go|89|return without blank line|return c
.\gitmap\cmd\changelogprint.go|108|return without blank line|return bullet.Marker
.\gitmap\cmd\changelogprint.go|111|return without blank line|return constants.ChangelogPrettyMarkerL0
.\gitmap\cmd\changelogprint.go|114|return without blank line|return constants.ChangelogPrettyMarkerL1
.\gitmap\cmd\changelogprint.go|123|return without blank line|return constants.ColorGreen
.\gitmap\cmd\changelogprint.go|126|return without blank line|return constants.ColorCyan
.\gitmap\cmd\changelogprint.go|41|monolithic function|length 18
.\gitmap\cmd\changelogwrap.go|27|return without blank line|return constants.ChangelogPrettyWrapMin
.\gitmap\cmd\changelogwrap.go|30|return without blank line|return constants.ChangelogPrettyWrapMax
.\gitmap\cmd\changelogwrap.go|50|return without blank line|return stripInlineMarkdown(text)
.\gitmap\cmd\changelogwrap.go|142|return without blank line|return prefix + "\n"
.\gitmap\cmd\changelogwrap.go|184|return without blank line|return i
.\gitmap\cmd\changelogwrap.go|194|return without blank line|return ""
.\gitmap\cmd\changelogwrap.go|17|monolithic function|length 17
.\gitmap\cmd\changelogwrap.go|70|monolithic function|length 22
.\gitmap\cmd\changelogwrap.go|110|monolithic function|length 27
.\gitmap\cmd\changelogwrap.go|140|monolithic function|length 17
.\gitmap\cmd\changelogwrap_test.go|58|monolithic function|length 16
.\gitmap\cmd\changelog_regen.go|41|return without blank line|return err
.\gitmap\cmd\changelog_regen.go|52|return without blank line|return nil
.\gitmap\cmd\changelog_regen.go|72|return without blank line|return out
.\gitmap\cmd\changelog_regen.go|77|return without blank line|return compareSemverDesc(m[i].Version, m[j].Version)
.\gitmap\cmd\changelog_regen.go|87|return without blank line|return pa[i] > pb[i]
.\gitmap\cmd\changelog_regen.go|90|return without blank line|return false
.\gitmap\cmd\changelog_regen.go|100|return without blank line|return out
.\gitmap\cmd\changelog_regen.go|55|monolithic function|length 18
.\gitmap\cmd\changelog_regen_test.go|11|monolithic function|length 24
.\gitmap\cmd\chrome.go|13|monolithic function|length 22
.\gitmap\cmd\chromeprofile.go|112|return without blank line|return chromeExportRecord{}
.\gitmap\cmd\chromeprofile.go|122|return without blank line|return rec
.\gitmap\cmd\chromeprofile.go|135|return without blank line|return constants.MsgChromeProfileArtifactNA
.\gitmap\cmd\chromeprofile.go|137|return without blank line|return path
.\gitmap\cmd\chromeprofile.go|233|return without blank line|return filepath.Join(constants.GitMapDir, "chrome", name+constants.ExtJSON)
.\gitmap\cmd\chromeprofile.go|240|return without blank line|return nil, fmt.Errorf("read %s: %w", path, err)
.\gitmap\cmd\chromeprofile.go|244|return without blank line|return nil, fmt.Errorf("parse %s: %w", path, err)
.\gitmap\cmd\chromeprofile.go|246|return without blank line|return &exp, nil
.\gitmap\cmd\chromeprofile.go|25|monolithic function|length 43
.\gitmap\cmd\chromeprofile.go|107|monolithic function|length 16
.\gitmap\cmd\chromeprofile.go|141|monolithic function|length 39
.\gitmap\cmd\chromeprofile.go|185|monolithic function|length 22
.\gitmap\cmd\chromeprofile.go|210|monolithic function|length 18
.\gitmap\cmd\chromeprofile_copy.go|19|return without blank line|return 0, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpMkdir, err)
.\gitmap\cmd\chromeprofile_copy.go|21|return without blank line|return copyChromeProfileEntries(src, dst)
.\gitmap\cmd\chromeprofile_copy.go|29|return without blank line|return total, err
.\gitmap\cmd\chromeprofile_copy.go|33|return without blank line|return total, nil
.\gitmap\cmd\chromeprofile_copy.go|44|return without blank line|return fmt.Sprintf("%s %s -> %s: %v", e.Op, e.Source, e.Target, e.Err)
.\gitmap\cmd\chromeprofile_copy.go|50|return without blank line|return &chromeProfileCopyError{Source: src, Target: dst, Op: op, Err: err}
.\gitmap\cmd\chromeprofile_copy.go|57|return without blank line|return handleCopyStatError(src, dst, err)
.\gitmap\cmd\chromeprofile_copy.go|60|return without blank line|return copyDir(src, dst)
.\gitmap\cmd\chromeprofile_copy.go|62|return without blank line|return copyRegularFile(src, dst)
.\gitmap\cmd\chromeprofile_copy.go|67|return without blank line|return 0, nil
.\gitmap\cmd\chromeprofile_copy.go|69|return without blank line|return 0, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpStat, err)
.\gitmap\cmd\chromeprofile_copy.go|75|return without blank line|return 0, err
.\gitmap\cmd\chromeprofile_copy.go|77|return without blank line|return 1, nil
.\gitmap\cmd\chromeprofile_copy.go|84|return without blank line|return handleChromeFileOpenError(src, dst, err)
.\gitmap\cmd\chromeprofile_copy.go|87|return without blank line|return writeChromeProfileCopyFile(in, src, dst)
.\gitmap\cmd\chromeprofile_copy.go|93|return without blank line|return false, nil
.\gitmap\cmd\chromeprofile_copy.go|95|return without blank line|return false, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpRead, err)
.\gitmap\cmd\chromeprofile_copy.go|100|return without blank line|return false, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpMkdir, err)
.\gitmap\cmd\chromeprofile_copy.go|104|return without blank line|return false, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpWrite, err)
.\gitmap\cmd\chromeprofile_copy.go|108|return without blank line|return handleChromeFileCopyError(src, dst, err)
.\gitmap\cmd\chromeprofile_copy.go|110|return without blank line|return true, nil
.\gitmap\cmd\chromeprofile_copy.go|116|return without blank line|return false, nil
.\gitmap\cmd\chromeprofile_copy.go|118|return without blank line|return false, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpWrite, err)
.\gitmap\cmd\chromeprofile_copy.go|124|return without blank line|return 0, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpMkdir, err)
.\gitmap\cmd\chromeprofile_copy.go|128|return without blank line|return 0, newChromeProfileCopyError(src, dst, constants.ChromeProfileCopyOpList, err)
.\gitmap\cmd\chromeprofile_copy.go|130|return without blank line|return copyDirEntries(entries, src, dst)
.\gitmap\cmd\chromeprofile_copy.go|138|return without blank line|return total, err
.\gitmap\cmd\chromeprofile_copy.go|142|return without blank line|return total, nil
.\gitmap\cmd\chromeprofile_copy.go|146|return without blank line|return filepath.Base(path) == constants.ChromeProfileLockFileName
.\gitmap\cmd\chromeprofile_copy.go|172|return without blank line|return *copyErr
.\gitmap\cmd\chromeprofile_copy.go|174|return without blank line|return chromeProfileCopyError{Source: constants.ChromeProfileCopyUnknown, Op: constants.ChromeProfileCopyOpCopy, Err: err}
.\gitmap\cmd\chromeprofile_copy_test.go|42|monolithic function|length 16
.\gitmap\cmd\chromeprofile_csv.go|22|return without blank line|return 0, fmt.Errorf("mkdir %s: %w", filepath.Dir(outPath), err)
.\gitmap\cmd\chromeprofile_csv.go|26|return without blank line|return 0, fmt.Errorf("create %s: %w", outPath, err)
.\gitmap\cmd\chromeprofile_csv.go|32|return without blank line|return 0, err
.\gitmap\cmd\chromeprofile_csv.go|37|return without blank line|return 0, err
.\gitmap\cmd\chromeprofile_csv.go|42|return without blank line|return int(info.Size()), nil
.\gitmap\cmd\chromeprofile_csv.go|56|return without blank line|return rows
.\gitmap\cmd\chromeprofile_csv.go|63|return without blank line|return nil
.\gitmap\cmd\chromeprofile_csv.go|67|return without blank line|return nil
.\gitmap\cmd\chromeprofile_csv.go|76|return without blank line|return out
.\gitmap\cmd\chromeprofile_csv.go|86|return without blank line|return ""
.\gitmap\cmd\chromeprofile_csv.go|91|return without blank line|return ""
.\gitmap\cmd\chromeprofile_csv.go|93|return without blank line|return fmt.Sprintf("%v", cur)
.\gitmap\cmd\chromeprofile_csv.go|100|return without blank line|return nil
.\gitmap\cmd\chromeprofile_csv.go|109|return without blank line|return nil
.\gitmap\cmd\chromeprofile_csv.go|115|return without blank line|return out
.\gitmap\cmd\chromeprofile_csv.go|20|monolithic function|length 23
.\gitmap\cmd\chromeprofile_csv.go|60|monolithic function|length 17
.\gitmap\cmd\chromeprofile_csv.go|97|monolithic function|length 19
.\gitmap\cmd\chromeprofile_csv_test.go|34|return without blank line|return dir
.\gitmap\cmd\chromeprofile_csv_test.go|103|return without blank line|return true
.\gitmap\cmd\chromeprofile_csv_test.go|106|return without blank line|return false
.\gitmap\cmd\chromeprofile_csv_test.go|112|return without blank line|return true
.\gitmap\cmd\chromeprofile_csv_test.go|115|return without blank line|return false
.\gitmap\cmd\chromeprofile_csv_test.go|18|monolithic function|length 17
.\gitmap\cmd\chromeprofile_csv_test.go|37|monolithic function|length 24
.\gitmap\cmd\chromeprofile_csv_test.go|63|monolithic function|length 16
.\gitmap\cmd\chromeprofile_csv_test.go|81|monolithic function|length 17
.\gitmap\cmd\chromeprofile_db.go|27|monolithic function|length 27
.\gitmap\cmd\chromeprofile_delete.go|59|return without blank line|return name, confirmed && name != ""
.\gitmap\cmd\chromeprofile_delete.go|75|return without blank line|return count
.\gitmap\cmd\chromeprofile_delete.go|16|monolithic function|length 28
.\gitmap\cmd\chromeprofile_export.go|43|return without blank line|return 0, fmt.Errorf("marshal export: %w", err)
.\gitmap\cmd\chromeprofile_export.go|46|return without blank line|return 0, fmt.Errorf("mkdir %s: %w", filepath.Dir(outPath), err)
.\gitmap\cmd\chromeprofile_export.go|49|return without blank line|return 0, fmt.Errorf("write %s: %w", outPath, err)
.\gitmap\cmd\chromeprofile_export.go|51|return without blank line|return len(raw), nil
.\gitmap\cmd\chromeprofile_export.go|59|return without blank line|return fmt.Errorf("mkdir %s: %w", dstProfile, err)
.\gitmap\cmd\chromeprofile_export.go|62|return without blank line|return err
.\gitmap\cmd\chromeprofile_export.go|65|return without blank line|return err
.\gitmap\cmd\chromeprofile_export.go|68|return without blank line|return nil
.\gitmap\cmd\chromeprofile_export.go|72|return without blank line|return err
.\gitmap\cmd\chromeprofile_export.go|74|return without blank line|return nil
.\gitmap\cmd\chromeprofile_export.go|81|return without blank line|return nil
.\gitmap\cmd\chromeprofile_export.go|84|return without blank line|return nil
.\gitmap\cmd\chromeprofile_export.go|86|return without blank line|return json.RawMessage(raw)
.\gitmap\cmd\chromeprofile_export.go|92|return without blank line|return nil
.\gitmap\cmd\chromeprofile_export.go|94|return without blank line|return os.WriteFile(path, payload, constants.FilePermission)
.\gitmap\cmd\chromeprofile_export.go|102|return without blank line|return nil
.\gitmap\cmd\chromeprofile_export.go|110|return without blank line|return ids
.\gitmap\cmd\chromeprofile_export.go|119|return without blank line|return out
.\gitmap\cmd\chromeprofile_export.go|31|monolithic function|length 21
.\gitmap\cmd\chromeprofile_export.go|57|monolithic function|length 18
.\gitmap\cmd\chromeprofile_import_csv.go|22|return without blank line|return readChromeExportCSV(path)
.\gitmap\cmd\chromeprofile_import_csv.go|24|return without blank line|return readChromeExport(path)
.\gitmap\cmd\chromeprofile_import_csv.go|30|return without blank line|return nil, fmt.Errorf("read %s: %w", path, err)
.\gitmap\cmd\chromeprofile_import_csv.go|37|return without blank line|return nil, fmt.Errorf("parse %s: %w", path, err)
.\gitmap\cmd\chromeprofile_import_csv.go|39|return without blank line|return rows, nil
.\gitmap\cmd\chromeprofile_import_csv.go|48|return without blank line|return nil, err
.\gitmap\cmd\chromeprofile_import_csv.go|54|return without blank line|return exp, nil
.\gitmap\cmd\chromeprofile_merge.go|99|return without blank line|return mergeStats{a.added + b.added, a.skipped + b.skipped, a.overwrote + b.overwrote}
.\gitmap\cmd\chromeprofile_merge.go|106|return without blank line|return true
.\gitmap\cmd\chromeprofile_merge.go|108|return without blank line|return false
.\gitmap\cmd\chromeprofile_merge.go|115|return without blank line|return mergeJSONFile(
.\gitmap\cmd\chromeprofile_merge.go|127|return without blank line|return stats
.\gitmap\cmd\chromeprofile_merge.go|132|return without blank line|return stats
.\gitmap\cmd\chromeprofile_merge.go|139|return without blank line|return stats
.\gitmap\cmd\chromeprofile_merge.go|144|return without blank line|return stats
.\gitmap\cmd\chromeprofile_merge.go|178|return without blank line|return s
.\gitmap\cmd\chromeprofile_merge.go|188|return without blank line|return mergeKeep
.\gitmap\cmd\chromeprofile_merge.go|191|return without blank line|return mergeOverwrite
.\gitmap\cmd\chromeprofile_merge.go|194|return without blank line|return mergeKeep
